word,prevalence_l2
razorblade,0.789090909090909
postcolonial,0.789090909090909
pneumonic,0.789090909090909
documentarian,0.789090909090909
unsuitableness,0.789090909090909
conjugated,0.7890625
battering,0.7890625
cannonball,0.7890625
specialism,0.7890625
breathy,0.7890625
autoworker,0.7890625
symptomatically,0.7890625
unusualness,0.7890625
excavator,0.788961038961039
crewman,0.788961038961039
driverless,0.788961038961039
cranky,0.788927335640138
overdo,0.788927335640138
falsify,0.788927335640138
stereoscopic,0.788927335640138
residual,0.788888888888888
hideout,0.788888888888888
madhouse,0.788888888888888
bighead,0.788888888888888
misrepresent,0.788888888888888
unchangeably,0.788888888888888
indeclinable,0.788888888888888
unidirectional,0.788888888888888
vessel,0.788844621513944
impracticability,0.788844621513944
spooning,0.788793103448275
sickening,0.788778877887788
conflictive,0.788778877887788
retranslation,0.788778877887788
tormented,0.788732394366197
deviate,0.788732394366197
shred,0.788732394366197
steadiness,0.788732394366197
impurely,0.788732394366197
blackfish,0.788732394366197
goddamn,0.788732394366197
reside,0.788679245283018
inconclusively,0.788679245283018
transcendentalist,0.788679245283018
derby,0.788617886178861
victor,0.788617886178861
retransmission,0.788617886178861
vendor,0.788546255506608
overdraft,0.78853046594982
bulimia,0.78853046594982
seizable,0.78853046594982
anesthesiologist,0.78853046594982
sublime,0.788461538461538
propane,0.788461538461538
broadband,0.788461538461538
longhair,0.788461538461538
bookman,0.788461538461538
domesticity,0.788461538461538
nonreversible,0.788461538461538
spotty,0.78839590443686
sweetshop,0.78839590443686
bisectional,0.78839590443686
nonagricultural,0.78839590443686
chunky,0.788381742738589
sealer,0.788321167883211
dentally,0.788321167883211
fastness,0.788321167883211
newsworthy,0.788321167883211
inconstantly,0.788321167883211
councilwoman,0.788321167883211
obliviousness,0.788321167883211
spatula,0.788273615635179
chestnut,0.788235294117647
prudently,0.788235294117647
yeti,0.788235294117647
excrement,0.788235294117647
syphilis,0.788235294117647
immaterialism,0.788235294117647
shove,0.788194444444444
scraping,0.788194444444444
pressurize,0.788194444444444
feudalist,0.788194444444444
recentralization,0.788194444444444
nonconforming,0.78816199376947
confronter,0.788135593220339
transitory,0.78810408921933
craftswoman,0.78810408921933
anarchic,0.78810408921933
reallocate,0.78810408921933
woodman,0.788079470198675
unattainable,0.788079470198675
slug,0.788
restrain,0.788
squeaky,0.788
vet,0.788
squid,0.787985865724381
hatching,0.787985865724381
longing,0.787985865724381
forthcoming,0.787985865724381
swipes,0.787985865724381
turntable,0.787985865724381
categorist,0.787985865724381
condemnation,0.787985865724381
reoccupy,0.787985865724381
lyricist,0.787985865724381
unseasonable,0.787985865724381
geodynamics,0.787974683544303
cider,0.787878787878787
vastly,0.787878787878787
sphinx,0.787878787878787
entrepreneur,0.787878787878787
semicolon,0.787878787878787
condensed,0.787878787878787
monopolistic,0.787878787878787
misbelieve,0.787878787878787
unreachably,0.787878787878787
telephotography,0.787878787878787
detectible,0.787781350482315
pivot,0.787769784172661
constraint,0.787769784172661
hairpiece,0.787769784172661
windbag,0.787769784172661
defreeze,0.787769784172661
uncollectible,0.787769784172661
advisability,0.787769784172661
cosmopolite,0.787755102040816
freakiness,0.787755102040816
atmospherics,0.787755102040816
atrium,0.787671232876712
hazel,0.787644787644787
iguana,0.787644787644787
spite,0.787644787644787
cartridge,0.787644787644787
derivable,0.787644787644787
nameable,0.787644787644787
meaninglessness,0.787610619469026
consent,0.787581699346405
impure,0.787581699346405
liveliness,0.787581699346405
stiff,0.787545787545787
colonel,0.787545787545787
repelling,0.787545787545787
tallness,0.787545787545787
nonabsorbent,0.787545787545787
unfrosted,0.787545787545787
calorimeter,0.787545787545787
drivable,0.7875
compassionless,0.7875
sentimentalize,0.7875
antirevolutionary,0.7875
pistachio,0.787456445993031
maximally,0.787456445993031
indistinctly,0.787456445993031
roosters,0.787401574803149
superheat,0.787401574803149
unperceived,0.787401574803149
navigability,0.787401574803149
propositionally,0.787401574803149
urologic,0.787375415282392
bullhead,0.787375415282392
searchlight,0.787375415282392
wickedness,0.787375415282392
peasant,0.78731343283582
monogamous,0.787301587301587
tremble,0.787234042553191
lamination,0.787234042553191
blameful,0.787234042553191
sustainer,0.787234042553191
epically,0.787234042553191
scrabbled,0.787234042553191
colossally,0.787234042553191
weighting,0.787234042553191
bearings,0.787162162162162
killable,0.787162162162162
unpardonable,0.787162162162162
clumsy,0.78714859437751
albatross,0.78714859437751
montage,0.78714859437751
curricular,0.78714859437751
revisable,0.78714859437751
stir,0.787072243346007
suffocation,0.787072243346007
precursor,0.787072243346007
perversely,0.787072243346007
photofinishing,0.787072243346007
underdog,0.787003610108303
puzzler,0.787003610108303
revealer,0.787003610108303
certifiable,0.787003610108303
reflexively,0.787003610108303
reselection,0.787003610108303
innovationist,0.787003610108303
bud,0.786941580756013
prefabrication,0.786941580756013
imprecision,0.786941580756013
cataclysm,0.786885245901639
directness,0.786885245901639
micromanipulator,0.786885245901639
chromatics,0.786833855799373
restrictiveness,0.786833855799373
tub,0.786821705426356
rave,0.786821705426356
doomsday,0.786821705426356
octagonal,0.786821705426356
resurface,0.786821705426356
subordinately,0.786821705426356
pleasantness,0.786821705426356
supercontinent,0.786821705426356
contributable,0.786821705426356
inversed,0.786764705882352
breasted,0.786764705882352
sequentiality,0.786764705882352
prefabricate,0.786764705882352
neuromuscular,0.786764705882352
sublanguage,0.786764705882352
wordlessness,0.786764705882352
hungrily,0.786713286713286
cohabitant,0.786713286713286
sightsee,0.786713286713286
gipsy,0.786666666666666
peroxide,0.786666666666666
frightfully,0.786666666666666
prohibitory,0.786666666666666
unexpended,0.786666666666666
altar,0.786561264822134
tit,0.786561264822134
newspaperwoman,0.786561264822134
counterpart,0.786516853932584
serpent,0.786516853932584
endorsed,0.786516853932584
promenade,0.786516853932584
widower,0.786516853932584
lol,0.786516853932584
corporately,0.786516853932584
mustached,0.786516853932584
businesspeople,0.786516853932584
inconsequentiality,0.786516853932584
fiercely,0.786476868327402
crossbar,0.786476868327402
dismember,0.786476868327402
polycentric,0.786476868327402
misinterpret,0.786476868327402
reanalyze,0.786476868327402
churchyard,0.786476868327402
automobilist,0.786476868327402
straightforwardness,0.786476868327402
anchored,0.786440677966101
admissible,0.786440677966101
redevelop,0.786440677966101
theatrically,0.786407766990291
wrongfully,0.786407766990291
ignition,0.786290322580645
ambiguous,0.786290322580645
sinus,0.786259541984732
forty,0.786259541984732
investigable,0.786259541984732
undernutrition,0.786259541984732
calf,0.786231884057971
stall,0.786231884057971
abstinence,0.786231884057971
oscillator,0.786231884057971
benchmarking,0.786231884057971
misreport,0.786231884057971
upstand,0.786206896551724
ascent,0.786206896551724
monocular,0.786206896551724
proletarian,0.786206896551724
walkaway,0.786206896551724
resistibility,0.786206896551724
apprehensively,0.786184210526315
vulcanic,0.786026200873362
inhumanely,0.786026200873362
diverge,0.786008230452674
proximate,0.786008230452674
bluejacket,0.786008230452674
bottomed,0.785992217898832
epidermal,0.785977859778597
torchlight,0.785977859778597
suppresser,0.785977859778597
phenomenology,0.785977859778597
reconsolidation,0.785977859778597
staffed,0.785964912280701
solver,0.785964912280701
monolithic,0.785964912280701
tuneless,0.785964912280701
megalomaniac,0.785964912280701
hairsplitting,0.785964912280701
spoilable,0.785964912280701
spanking,0.785953177257525
unspeaking,0.785953177257525
angers,0.785953177257525
chronometric,0.785942492012779
bonfire,0.785714285714285
scrapped,0.785714285714285
sonata,0.785714285714285
yielding,0.785714285714285
crafter,0.785714285714285
phonic,0.785714285714285
implosion,0.785714285714285
washout,0.785714285714285
duster,0.785714285714285
furthest,0.785714285714285
cylindrical,0.785714285714285
permissible,0.785714285714285
anabolism,0.785714285714285
atypically,0.785714285714285
spreader,0.785714285714285
dreadfulness,0.785714285714285
steeling,0.785714285714285
dialectics,0.785714285714285
seaway,0.785714285714285
frictionless,0.785714285714285
adultlike,0.785714285714285
talkatively,0.785714285714285
massager,0.785714285714285
tastelessly,0.785714285714285
dogcatcher,0.785714285714285
ungovernable,0.785714285714285
unserviceable,0.785714285714285
sensationalize,0.785714285714285
characterizer,0.785478547854785
osmosis,0.785467128027681
setpoint,0.785467128027681
cleanness,0.785467128027681
parametric,0.785467128027681
preregister,0.785467128027681
prejudicially,0.785467128027681
unallowable,0.785467128027681
intellectualization,0.785467128027681
stew,0.785454545454545
admissive,0.785454545454545
carousel,0.785454545454545
triangulate,0.785454545454545
unearned,0.785454545454545
irrigate,0.785440613026819
hairpin,0.785440613026819
mover,0.785440613026819
phosphate,0.785440613026819
bureaucratic,0.785440613026819
butler,0.785425101214574
dumbass,0.785425101214574
oxidize,0.785425101214574
perseverance,0.785425101214574
grumble,0.785407725321888
anagrams,0.78525641025641
interceptive,0.78525641025641
beaming,0.785234899328859
unsteadiness,0.785211267605633
strive,0.785185185185185
foreman,0.785185185185185
keystroke,0.785185185185185
inflection,0.785185185185185
cohesively,0.785185185185185
zigzagged,0.785185185185185
grinding,0.78515625
undrafted,0.78515625
microwatt,0.78515625
unreduced,0.78515625
uninstructed,0.78515625
scholarly,0.785123966942148
porky,0.785123966942148
retrievable,0.784982935153583
anthem,0.784946236559139
emulsion,0.784946236559139
sacked,0.784946236559139
seizing,0.784946236559139
anonym,0.784946236559139
accreditation,0.784946236559139
showplace,0.784946236559139
rhinoceros,0.784946236559139
paleontological,0.784946236559139
crunchable,0.784946236559139
noncumulative,0.784946236559139
appropriateness,0.784946236559139
neural,0.784905660377358
illiteracy,0.784905660377358
copilot,0.784860557768924
taps,0.784860557768924
esteem,0.784810126582278
placenta,0.784810126582278
sprinkled,0.784768211920529
twinkling,0.784722222222222
reinvest,0.784722222222222
decisiveness,0.784722222222222
dispassionate,0.784722222222222
bribe,0.784671532846715
treadmill,0.784671532846715
tackling,0.784671532846715
midweekly,0.784671532846715
unretired,0.784671532846715
diffuser,0.784615384615384
adventurism,0.784615384615384
naturalistically,0.784615384615384
submissive,0.784565916398713
galloping,0.784511784511784
commemorate,0.784511784511784
unroasted,0.784511784511784
discounter,0.784472769409038
crescendo,0.784452296819788
gatherer,0.784452296819788
slighter,0.784452296819788
stereograph,0.784452296819788
wallflower,0.784452296819788
horseshit,0.784452296819788
oldie,0.784386617100371
reddish,0.784386617100371
waveform,0.784386617100371
flyaway,0.784386617100371
centerline,0.784386617100371
retranslate,0.784386617100371
backfield,0.784313725490196
antithesis,0.784313725490196
embryonic,0.784246575342465
evaporator,0.784246575342465
alchemistic,0.784246575342465
rupture,0.784232365145228
mutational,0.784232365145228
trembling,0.784172661870503
unwind,0.784172661870503
perceptually,0.784172661870503
aeronautical,0.784172661870503
unpretending,0.784172661870503
reconversion,0.784172661870503
aftereffect,0.784172661870503
tramp,0.784090909090909
spirituous,0.784090909090909
shipboard,0.784090909090909
modal,0.784053156146179
grumpiness,0.784053156146179
query,0.784
decency,0.784
groundskeeper,0.784
lexicon,0.78397212543554
resurrect,0.78397212543554
crucifixion,0.78397212543554
everyway,0.78397212543554
blondish,0.78397212543554
tranquillization,0.78397212543554
magenta,0.783898305084745
sigma,0.783882783882783
concentric,0.783882783882783
codeword,0.783882783882783
guardsman,0.783882783882783
unstuffed,0.783882783882783
authorless,0.783882783882783
infectiousness,0.783882783882783
scattered,0.783783783783783
holistic,0.783783783783783
deflect,0.783783783783783
inhibit,0.783783783783783
tranquilizing,0.783783783783783
pant,0.783783783783783
renouncement,0.783783783783783
calculability,0.783783783783783
poeticism,0.783783783783783
nonappearance,0.783783783783783
inexpressively,0.783783783783783
rash,0.783687943262411
poser,0.783687943262411
sprinkler,0.783687943262411
pubic,0.783687943262411
wholegrain,0.783687943262411
broadside,0.783687943262411
mademoiselle,0.783687943262411
noncorrosive,0.783687943262411
vibe,0.783673469387755
idolization,0.783673469387755
grotesque,0.783582089552238
diligence,0.783582089552238
logger,0.783582089552238
facultative,0.783582089552238
ungenerous,0.783582089552238
noiselessness,0.783549783549783
cockpit,0.783505154639175
cruelness,0.783505154639175
morocco,0.783505154639175
quantifiable,0.783505154639175
accurateness,0.783505154639175
climatological,0.783505154639175
winemaking,0.783464566929133
alarmingly,0.783393501805054
niceness,0.783393501805054
housebreaker,0.783393501805054
remobilize,0.783393501805054
noncompeting,0.783393501805054
sonar,0.783333333333333
decompensation,0.783333333333333
appreciatively,0.783333333333333
superconducting,0.783333333333333
firetrap,0.78328173374613
glittery,0.783269961977186
dependably,0.783269961977186
heterosexism,0.783251231527093
outraging,0.783216783216783
ruthlessness,0.783216783216783
disharmonize,0.783216783216783
orthographical,0.783216783216783
prequalify,0.783216783216783
resentment,0.783171521035598
molding,0.783132530120481
shipyard,0.783132530120481
generically,0.783132530120481
nonconductor,0.783132530120481
hemophilia,0.783088235294117
unconceivable,0.783088235294117
creditworthy,0.783088235294117
conformability,0.783088235294117
bimolecular,0.783088235294117
stimulus,0.783050847457627
refraction,0.783050847457627
cosmetologist,0.783050847457627
armory,0.782978723404255
ignite,0.782945736434108
holdup,0.782945736434108
bended,0.782945736434108
goldstone,0.782945736434108
insignificancy,0.782945736434108
inspirer,0.782945736434108
discontinuance,0.782945736434108
synaptic,0.782918149466192
topologist,0.782918149466192
sneezer,0.782918149466192
downshift,0.782918149466192
walmart,0.782918149466192
differentiator,0.782918149466192
subcommittee,0.782918149466192
littleness,0.782918149466192
assortment,0.782894736842105
endgame,0.782894736842105
brainteaser,0.782894736842105
culminate,0.782874617737003
foxhunting,0.782786885245901
birdlike,0.782771535580524
cumulatively,0.782771535580524
backache,0.782771535580524
prophetically,0.782771535580524
renegotiable,0.782771535580524
onward,0.782608695652174
repellent,0.782608695652174
dorm,0.782608695652174
hurray,0.782608695652174
polymorphic,0.782608695652174
fatalistic,0.782608695652174
studentship,0.782608695652174
extraprofessional,0.782608695652174
pseudoscientific,0.782608695652174
shockproof,0.782467532467532
shatter,0.782456140350877
undergo,0.782456140350877
migratory,0.782456140350877
errorless,0.782456140350877
commonness,0.782456140350877
misrepresentative,0.782456140350877
maze,0.782442748091603
hail,0.782442748091603
heck,0.782442748091603
copulate,0.782442748091603
tackled,0.782442748091603
scrubbed,0.782442748091603
preexisting,0.782442748091603
grassroots,0.782442748091603
amphitheater,0.782442748091603
paced,0.782426778242677
pedagogy,0.782426778242677
mortified,0.782334384858044
endothermic,0.782312925170068
porch,0.782287822878228
apache,0.782287822878228
bestiality,0.782287822878228
adequacy,0.782287822878228
plated,0.782287822878228
prejudicial,0.782287822878228
hallucinatory,0.782287822878228
fightable,0.782287822878228
reproducibility,0.782287822878228
oppressed,0.782258064516129
visional,0.782258064516129
thrombosis,0.782258064516129
allergenic,0.782258064516129
flowerbed,0.782208588957055
resemble,0.782142857142857
inference,0.782142857142857
gesticulation,0.782142857142857
attentiveness,0.782142857142857
undersurface,0.782142857142857
conversationalist,0.782142857142857
westernized,0.782122905027932
interphase,0.782122905027932
trivia,0.782101167315175
upstart,0.782101167315175
stoner,0.782101167315175
necrology,0.782101167315175
misbeliever,0.782101167315175
psychosexuality,0.782101167315175
vividly,0.782051282051282
toxicologically,0.782051282051282
masquerade,0.782006920415224
silverwork,0.782006920415224
reassessment,0.782006920415224
geomorphology,0.782006920415224
crouch,0.781954887218045
fistfight,0.781954887218045
grandparental,0.781954887218045
safelight,0.781893004115226
birdman,0.781879194630872
headlock,0.781818181818181
unsent,0.781818181818181
implantable,0.781818181818181
libertarian,0.781758957654723
stylize,0.781746031746031
resale,0.78169014084507
liqueur,0.78169014084507
outperform,0.78169014084507
lightyear,0.78169014084507
reallocation,0.78169014084507
fingerboard,0.781609195402298
essentialness,0.781609195402298
arrowed,0.781569965870307
divorcee,0.781569965870307
humidification,0.781569965870307
citadel,0.781512605042016
nonfederal,0.781512605042016
immerse,0.781481481481481
enigmatic,0.781481481481481
grassy,0.781481481481481
reversely,0.781481481481481
segregator,0.781481481481481
venom,0.781456953642384
seismograph,0.781456953642384
rebelliousness,0.781456953642384
interlock,0.781376518218623
tyrannosaur,0.781376518218623
orthographically,0.781376518218623
pact,0.781362007168458
leaping,0.781362007168458
termite,0.781362007168458
oscillating,0.78125
elbowed,0.78125
testifier,0.78125
liquidize,0.78125
wrongness,0.78125
mistrusting,0.78125
revolutionarily,0.78125
noiseproof,0.78125
incorporable,0.78125
carpentry,0.781144781144781
sugarcane,0.781144781144781
depthless,0.781144781144781
adherent,0.781132075471698
unreflectively,0.781132075471698
franchiser,0.781045751633986
uncreated,0.781021897810219
psychometrics,0.781021897810219
interdependency,0.781021897810219
indoctrinate,0.78099173553719
embryology,0.78099173553719
wedge,0.780918727915194
bathrobe,0.780918727915194
indigestible,0.780918727915194
geometrician,0.780918727915194
disciplinarian,0.780918727915194
ripping,0.780876494023904
asparagus,0.780876494023904
unexceptionable,0.780876494023904
journalize,0.78076923076923
awakener,0.78076923076923
disjunction,0.780730897009966
corkscrew,0.780669144981412
devalue,0.780669144981412
shithead,0.780669144981412
reinitialize,0.780669144981412
contractibility,0.780669144981412
demonstrativeness,0.780669144981412
provinciality,0.780645161290322
antiseptically,0.780645161290322
peep,0.780575539568345
airdrop,0.780575539568345
aspirator,0.780575539568345
solidification,0.780575539568345
yellowness,0.780575539568345
demilitarize,0.780575539568345
hyperphysical,0.780575539568345
wormhole,0.780564263322884
limewater,0.780487804878048
uncertainness,0.780487804878048
luckless,0.780487804878048
chromatographic,0.780487804878048
wheeled,0.780405405405405
sweatband,0.780405405405405
distillation,0.780327868852459
recitation,0.780327868852459
premeditative,0.780327868852459
thermoregulation,0.780327868852459
booting,0.78030303030303
hydra,0.78030303030303
stubbornly,0.78030303030303
biometrician,0.78030303030303
psychoneurosis,0.78030303030303
ironworking,0.780254777070063
hardened,0.78021978021978
resultant,0.78021978021978
sanitarian,0.78021978021978
fanciness,0.78021978021978
contempt,0.780141843971631
hovering,0.780141843971631
pantheon,0.780141843971631
radioman,0.780141843971631
deepfreeze,0.780141843971631
headworker,0.780141843971631
interschool,0.780141843971631
prerecord,0.780141843971631
demineralization,0.780141843971631
professorship,0.78012048192771
hyperbolical,0.780104712041884
repulse,0.780082987551867
eyespot,0.780082987551867
deathless,0.780082987551867
reread,0.780082987551867
rawness,0.780068728522336
untoasted,0.780068728522336
depersonalize,0.780058651026392
vivid,0.78
lobbyist,0.78
taxis,0.78
autocorrelation,0.78
retardation,0.779935275080906
butchering,0.779922779922779
bareness,0.779922779922779
playability,0.779922779922779
relationally,0.779922779922779
rumble,0.779850746268656
piped,0.779850746268656
nocturnally,0.779850746268656
retrial,0.779850746268656
validly,0.779850746268656
anchorless,0.779850746268656
subtle,0.779816513761467
lonesome,0.779783393501805
lotto,0.779783393501805
salting,0.779783393501805
immovable,0.779783393501805
candidature,0.779783393501805
pacifistic,0.779783393501805
unmerged,0.779783393501805
photosphere,0.779783393501805
decorativeness,0.779783393501805
psychogenesis,0.779783393501805
tangible,0.779720279720279
plaque,0.779720279720279
township,0.779720279720279
bluefish,0.779720279720279
paramilitary,0.779720279720279
coastland,0.779720279720279
ethnographic,0.779720279720279
commandership,0.779720279720279
afterglow,0.779661016949152
blowfish,0.779661016949152
persecuting,0.779661016949152
metalware,0.779661016949152
fishhooks,0.779661016949152
phosphoric,0.779605263157894
audiologist,0.779605263157894
doings,0.779591836734693
hardboard,0.779552715654952
civility,0.779527559055118
predicate,0.779527559055118
commend,0.779467680608365
subspace,0.779467680608365
arc,0.779411764705882
nameplate,0.779411764705882
conquerable,0.779411764705882
miniaturist,0.779411764705882
edgy,0.779359430604982
ebony,0.779359430604982
allergen,0.779359430604982
contently,0.779359430604982
keypress,0.779359430604982
literalize,0.779359430604982
sidelight,0.779359430604982
wireframe,0.779342723004694
implosive,0.779310344827586
disaffected,0.779310344827586
shortwave,0.779310344827586
rematerialize,0.779310344827586
antireligious,0.779310344827586
contaminable,0.779310344827586
balanceable,0.779310344827586
conscientiously,0.779279279279279
congressional,0.779264214046822
easing,0.779220779220779
intake,0.779179810725552
habilitation,0.779116465863453
midcourse,0.77910447761194
trivialize,0.77906976744186
radiotelephone,0.77906976744186
grandmotherly,0.77906976744186
intranet,0.779026217228464
maliciousness,0.779026217228464
unspent,0.779026217228464
unsliced,0.779026217228464
uninhabitable,0.779026217228464
deflate,0.778985507246376
swore,0.778985507246376
hash,0.778985507246376
abductor,0.778985507246376
folklorist,0.778985507246376
restatement,0.778985507246376
copyrightable,0.778985507246376
tenant,0.778947368421052
comedic,0.778947368421052
fraternal,0.778947368421052
petite,0.778947368421052
luminously,0.778947368421052
contextualization,0.778947368421052
asymptomatic,0.778947368421052
unluckiness,0.778947368421052
acquirable,0.77891156462585
forcefulness,0.77891156462585
polyethylene,0.77891156462585
inexpressible,0.77891156462585
signpost,0.778877887788778
inflict,0.778688524590163
kiosk,0.778656126482213
oldness,0.778656126482213
decidedly,0.778656126482213
disputability,0.778656126482213
undevelopable,0.778656126482213
sideburn,0.778625954198473
dividend,0.778625954198473
bloodhound,0.778625954198473
readiness,0.778625954198473
deformability,0.778625954198473
juiciness,0.778625954198473
trespass,0.778597785977859
rehydration,0.778597785977859
incarnation,0.778597785977859
expressible,0.778571428571428
surrogate,0.778546712802768
omnipresence,0.778546712802768
reconciling,0.778546712802768
overcurious,0.778546712802768
indispensability,0.778546712802768
nonnegotiable,0.778546712802768
homebound,0.778523489932885
doorstop,0.778501628664495
discoloration,0.778501628664495
fryer,0.778242677824267
suffocate,0.778225806451612
busty,0.778225806451612
airsick,0.778225806451612
geneticist,0.778225806451612
psychophysiology,0.778225806451612
constrained,0.778210116731517
turban,0.778210116731517
rheumatic,0.778210116731517
zoologically,0.778210116731517
unfeeling,0.778210116731517
opportunistically,0.778210116731517
rectal,0.778195488721804
stagnation,0.778195488721804
collaterally,0.778195488721804
fictionalize,0.778195488721804
imperfectness,0.778195488721804
joblessness,0.778195488721804
poncho,0.778181818181818
nastiness,0.778181818181818
undeserving,0.778181818181818
disapprover,0.778181818181818
kingfish,0.778169014084507
marshal,0.778169014084507
cyclical,0.778169014084507
newswoman,0.778169014084507
disintegrator,0.77815699658703
inglorious,0.778145695364238
unstuck,0.778145695364238
ornithology,0.778135048231511
imaginativeness,0.778135048231511
revalidate,0.778115501519756
novice,0.777777777777777
prom,0.777777777777777
coding,0.777777777777777
nautical,0.777777777777777
mammoth,0.777777777777777
genome,0.777777777777777
inbound,0.777777777777777
untangled,0.777777777777777
flowchart,0.777777777777777
rehearse,0.777777777777777
negligible,0.777777777777777
cleanout,0.777777777777777
carpark,0.777777777777777
perforate,0.777777777777777
invariably,0.777777777777777
archangel,0.777777777777777
depolarize,0.777777777777777
constancy,0.777777777777777
persecute,0.777777777777777
torturous,0.777777777777777
foodless,0.777777777777777
readjustment,0.777777777777777
neurogenesis,0.777777777777777
allegorically,0.777777777777777
underhand,0.777777777777777
intracellular,0.777777777777777
decaffeinate,0.777777777777777
misclassify,0.777777777777777
homebird,0.777777777777777
exploder,0.777777777777777
unidimensional,0.777777777777777
undependably,0.777777777777777
phototherapeutic,0.777777777777777
gummy,0.777397260273972
backtracker,0.777397260273972
tailoring,0.7773851590106
freeview,0.7773851590106
snakelike,0.7773851590106
secrete,0.777372262773722
inductivity,0.777372262773722
commandant,0.777372262773722
homocentric,0.777372262773722
namelessness,0.777372262773722
reinstruction,0.777372262773722
unexpectedness,0.777372262773722
grasp,0.777358490566037
curing,0.777358490566037
affluence,0.777358490566037
growingly,0.777358490566037
gazing,0.77734375
pal,0.77734375
outbound,0.77734375
denationalization,0.77734375
dwell,0.777327935222672
withhold,0.777327935222672
coil,0.777327935222672
foreword,0.777327935222672
ah,0.777310924369747
showpiece,0.777049180327868
undying,0.777049180327868
pasteurizer,0.777027027027027
unwrinkled,0.777027027027027
sinless,0.777027027027027
carbonless,0.777027027027027
unaffectedly,0.777027027027027
deprive,0.777003484320557
repressively,0.777003484320557
unaccustomed,0.777003484320557
hypothalamus,0.777003484320557
ingloriously,0.777003484320557
unissued,0.777003484320557
pint,0.776978417266187
tenacious,0.776978417266187
pinching,0.776978417266187
terracotta,0.776978417266187
whispery,0.776978417266187
oppressive,0.776951672862453
slippy,0.776951672862453
splendidly,0.776951672862453
defeater,0.776951672862453
tradeswoman,0.776951672862453
ethnocentric,0.776951672862453
disfigure,0.776923076923076
ordination,0.776923076923076
greenroom,0.776923076923076
biorhythm,0.776923076923076
glee,0.776892430278884
accusable,0.776892430278884
acidic,0.776859504132231
raid,0.776824034334764
creamer,0.776666666666666
instantaneous,0.776666666666666
antipathic,0.776666666666666
liberalistic,0.776666666666666
overachiever,0.776666666666666
disguisable,0.776666666666666
caregiving,0.776649746192893
bacteriology,0.776643844464539
unseal,0.776632302405498
estimative,0.776632302405498
aisle,0.776595744680851
highjack,0.776595744680851
arbitrate,0.776595744680851
coloration,0.776595744680851
embryologist,0.776595744680851
notoriousness,0.776595744680851
interdependent,0.776595744680851
per,0.77656519241815
fierce,0.776556776556776
truffle,0.776556776556776
snatched,0.776556776556776
terrier,0.776556776556776
statehouse,0.776556776556776
timepiece,0.776556776556776
adventurist,0.776556776556776
autohypnosis,0.776556776556776
panty,0.776515151515151
junkyard,0.776515151515151
euphemistic,0.776515151515151
nonpresidential,0.776515151515151
cosy,0.776470588235294
captivating,0.776470588235294
fringe,0.776470588235294
deafness,0.776470588235294
forgivably,0.776470588235294
rehearsal,0.776422764227642
knotted,0.776422764227642
ton,0.776422764227642
abstractionism,0.776422764227642
aboriginals,0.776371308016877
atomizer,0.776315789473684
epileptically,0.776315789473684
unappreciatively,0.776315789473684
bazaar,0.776271186440677
broomstick,0.776223776223776
groupie,0.776223776223776
windbreak,0.776223776223776
lieutenant,0.776173285198556
electropositive,0.776173285198556
lapse,0.776119402985074
graciousness,0.776119402985074
foregoing,0.776119402985074
devotedly,0.776119402985074
houseboy,0.776119402985074
naturalness,0.776119402985074
decompensate,0.776119402985074
corrosion,0.776061776061776
mutilated,0.776061776061776
shakeup,0.776061776061776
parker,0.776061776061776
externality,0.776061776061776
bowman,0.776
sharps,0.776
tiredly,0.776
renegotiation,0.776
intoxicator,0.775974025974026
ambiguously,0.775933609958506
grapevine,0.775933609958506
hatred,0.775919732441471
takings,0.775862068965517
impairment,0.775862068965517
reclassify,0.775862068965517
unseeded,0.775811209439528
dipped,0.775800711743772
piled,0.775800711743772
tablecloth,0.775800711743772
serially,0.775800711743772
describable,0.775800711743772
reacceptance,0.775800711743772
hemispheric,0.775757575757575
dripping,0.775735294117647
taco,0.775735294117647
quad,0.775735294117647
gated,0.775735294117647
conglomeration,0.775735294117647
provisionary,0.775735294117647
supremacy,0.775665399239543
memoir,0.775665399239543
handiness,0.775641025641025
dynamism,0.775590551181102
overhanging,0.775590551181102
exhaustible,0.775590551181102
biogeography,0.775590551181102
biosensor,0.775577557755775
freeing,0.775577557755775
masterfully,0.775510204081632
solidarism,0.775510204081632
textural,0.775510204081632
intermarriage,0.775510204081632
anticorrosion,0.775510204081632
contractible,0.775510204081632
pendulum,0.775438596491228
godly,0.775438596491228
boardroom,0.775438596491228
unaccredited,0.775438596491228
sprayer,0.775423728813559
tranquillize,0.775423728813559
rainless,0.775423728813559
disorganizer,0.775384615384615
toffee,0.775362318840579
photon,0.775362318840579
famed,0.775362318840579
telepathist,0.775362318840579
micromanage,0.775362318840579
fertilizable,0.775362318840579
snakehead,0.775362318840579
embryo,0.775330396475771
altruist,0.775280898876404
contemplative,0.775280898876404
folkloristic,0.775280898876404
confederative,0.775280898876404
churchwoman,0.775280898876404
calligraphically,0.775244299674267
noninfectious,0.775244299674267
opaque,0.775193798449612
plateau,0.775193798449612
abbey,0.775193798449612
canteen,0.775193798449612
pointy,0.775193798449612
pendant,0.775193798449612
aboriginal,0.775193798449612
xerox,0.775193798449612
unfailing,0.775193798449612
hydrometeorology,0.775193798449612
exodus,0.775167785234899
antic,0.775167785234899
spookiness,0.775167785234899
interdivision,0.775167785234899
